"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94"
"X__12",1.9411087048305,8.63042800807025,14.2069880259706,4.41252333983087,0.501423106798962,7.54920344125104,30.3416693291905,3.94452844015184,4.14509768287142,1.34221470296422,0.536097651226581,19.4106456009732,11.2597048060711,5.40144113379549,4.51240767233882,1.36387085049318,6.1842183171872,2.22854714132872,15.1764060324486,2.98068180152717,NA,3.79649514602571,15.2903734424521,0.507089125640184,11.0035115207394,10.0507476073925,NA,3.14255369769431,NA,4.66044920930369,2.6759747626929,13.5680014398001,NA,2.05026337002242,1.82351210972962,3.91736031166206,5.31632411570694,20.94834312849,2.04907096407926,NA,NA,8.86961762248831,0.333467852246577,3.55453269041931,10.4662373007622,NA,1.40543947678258,7.72253769982432,0.756591754481101,0.563567939876769,5.5272105399874,2.35232978762653,1.9669733371658,6.42539490165135,11.4814436254767,NA,NA,9.45604246713932,6.55749996335976,2.74529722691715,NA,3.84609981135071,4.320122226269,29.4708322866392,5.98364907446762,0.451280796119066,12.8962870120198,2.94287483168462,6.87948096133341,1.89921085596276,7.91134235171696,0.718706453078513,3.91676602759214,12.7472896484003,18.58,NA,5.2370857821225,9.69072947152819,2.02,9.44442923157916,12.8277499835242,2.13940525567557,7.83176190345354,2.41553034316568,0.116159216792919,3.83867245093872,9.00890181882136,7.22,17.3158112881242,6.36807345634682,1.47378405888917,9.17047148656769,2.87239575970621,4.15624041857807
"X__13",2.0134169036526,8.4148575191817,15.1940086098866,4.6379960636306,0.498709254153828,7.48618002624246,29.8006485426587,3.77079608279644,4.21132259063233,1.0032601446974,0.524967794197319,19.7045567530112,11.7010831225288,5.45255451208185,4.32040311026117,1.35870565687243,6.15074746789721,2.32453924575034,15.0166897639653,2.91467852983237,NA,3.82019675586184,15.7855585581368,0.516775635842929,11.1254015240436,10.029597222427,NA,3.01692508688336,NA,4.55487785460496,2.75772319967519,13.4891039481671,NA,2.09457886744608,1.76030028104887,4.00030097779255,5.17407345812661,20.9568711023309,2.14138783420697,NA,NA,8.90473079361335,0.304436954814641,3.57685359506996,10.6342583060124,NA,1.42193338146917,7.54017842295901,0.772445222544929,0.532898025940878,5.38500173923617,2.3683852747513,1.97488343770806,6.29560953348239,11.7087779279409,NA,NA,9.38829107489701,6.62729186631087,2.76059663105977,NA,3.69328240438688,3.73676422978755,29.3221592557309,5.95680498017072,0.451608935705966,13.7969436557355,2.98020643047548,6.8225713769241,1.88117205948179,8.29519726075867,0.725899025490572,3.93837574396876,12.8334514735585,19,NA,5.1976586710699,9.65456120830537,1.94,9.49891843604345,12.9539354623692,2.13336736499138,7.80461744626385,2.3516409947343,0.13685924106872,3.82122112960533,9.42006368957231,6.52,17.3772469002934,6.3446899556237,1.49857848623096,9.25382727152103,2.91034854417341,4.28335837178788
"X__14",1.83532205371013,8.14967502428857,14.7116866668594,4.59602355203424,0.476971850331088,7.52678122198768,30.4379724141919,3.51525496631293,4.21279183413816,0.896482631660642,0.5600667724897,19.9059928288465,11.4576581015989,5.39281467773183,4.33354893972421,1.32890423040222,6.06553798108897,2.26906261747101,14.8991669317295,3.02725486510713,NA,3.90720089870776,15.6139680595173,0.514249352652761,10.1872338971913,10.1404766792933,NA,2.96974994872855,NA,4.5767241130035,2.73603383226638,13.8907162389722,NA,2.08985354075702,1.76231129941552,3.93807269477531,4.81481782945493,21.0419026689414,2.05159961097644,NA,NA,8.90531258132608,0.310337692420609,3.66689341584015,10.6166674606158,NA,1.43678468906017,7.11366489586865,0.70249958071885,0.350295124981054,5.22153539863979,2.35159889255332,1.97841857979354,6.37928203332111,11.919732981495,NA,NA,9.30116737204497,6.89265679669202,2.65937875513959,NA,3.46451091267053,1.24307100094035,29.2866066679765,6.17030636439869,0.435615909550935,13.5655079371321,2.95872463628718,6.43189158963161,1.9679463341225,7.81902987016742,0.730070207905618,3.59726247330238,12.9361382760316,18.885,NA,5.37351523870109,9.78017815946404,1.72,9.6239435682281,12.8689809703525,2.09536766619437,7.13948400694365,2.19237582916025,0.113197047620623,3.89738385912153,9.41261212156262,6.14,17.7334274065292,6.37984313101813,1.50949254323592,9.39606974525056,2.92540179848247,4.37821559725877
"X__15",1.63227155148005,8.2954996177401,14.0877417740523,4.43073501814087,0.469231827849368,7.28118353559365,30.2573626923558,3.22259789816089,4.20151257350181,0.726404129957213,0.528590325300353,19.8911147253847,11.0535612814173,5.37189540848242,3.90132546504817,1.29227524083573,5.92202927561616,2.49447954460153,14.4329238083323,2.93404729137996,NA,3.89061762979419,14.6510107619114,0.49781138064542,9.85278318442771,10.123541849118,NA,2.80168706377468,NA,4.40376767171275,2.66546123188336,13.7622542086075,NA,2.01715751282372,1.72374966313227,3.70581651329006,4.5590614013762,20.9266608282247,1.99622360693742,NA,NA,8.7643875891405,0.305956208852503,3.43024646565745,10.2890403217377,NA,1.35523122732491,6.44006710125632,0.624563743275366,0.236151288316267,4.60549605450019,2.22627340272102,1.9015860156587,6.27863239849827,10.9788105926831,NA,NA,8.80729547512466,6.88746027774303,2.53570683153225,NA,3.14244650575128,1.07960960348805,29.3416269328487,5.93281621418741,0.431477542849994,13.1439213246591,2.86017571489348,6.25763901836232,1.91301645258853,7.49692230701864,0.704926435631177,3.12502773575098,12.8148830226448,18.645,NA,5.37189540848242,9.31262674669461,1.62,9.25106001505074,12.53450292855,1.98749343175278,6.82005635100396,2.00041771776177,0.117640160152133,3.78297935693732,9.17968472413362,6.015,17.7984486425622,6.32653947203803,1.47754416802092,9.03406105342174,2.81192126202004,4.22847991992994
"X__16",1.73743971432108,8.32638632460794,14.0979779411765,4.47061353723999,0.469039190058152,7.16155837620219,29.4610215835384,3.19482694028182,4.25619562178484,0.654613721167776,0.525354042446966,19.4048213486916,11.1002231536632,5.20767512161709,3.98847747576703,1.31867018004921,5.75712102997092,2.60249744883695,14.3981630228137,2.843717603724,NA,3.84111388214663,14.2275266484824,0.522250404626532,9.83865057991632,9.92218903768732,NA,2.67945704822533,NA,4.29907920487587,2.59062681823551,13.0807719796414,NA,2.01820862922165,1.72867673017949,3.79572536147955,4.81609716950822,19.5870765768285,1.99650598385166,NA,NA,8.72680915902483,0.287322518337045,3.33687880927086,10.1591725698776,NA,1.33103770249206,6.59974730361662,0.64218165678819,0.236277145479448,4.87109543450829,2.25061751565773,1.94892419703646,6.13376973483754,10.6412173046066,NA,NA,8.81750027345146,6.86137329456497,2.60321562297969,NA,3.30942882403727,1.30218412257465,28.6590099715325,5.66599341590248,0.436876502739879,13.373428071002,2.84042426860481,6.32401320746876,1.94848813313473,7.34381360433907,0.680776881570118,3.13810410053782,12.6077734287631,17.905,NA,5.22107624133304,8.91961545858498,1.8,9.1191446417277,12.2790417750682,1.9297612390964,7.5303529205129,2.07010029428211,0.099725806281177,3.76625068496981,8.5820770660926,6.15,17.8931750447327,6.20203820454037,1.42712422881957,8.93050617870722,2.73518846194012,4.39824749077388
"X__17",1.75962293217177,8.2803289825286,13.5443240022173,4.55213095898004,0.445607192350332,7.14572491685144,29.6715687361419,3.02052300443459,4.23460248059867,0.583673518588913,0.503999257648151,19.4145983924612,11.0224097280411,5.22721251385809,4.02159330115999,1.19326668514412,5.72084922394679,2.60159887749446,14.0886585365854,2.74835573725055,NA,3.82403467537785,14.7790191122121,0.533610582447879,9.68453869089288,9.76600194013304,NA,2.9996783188477,NA,4.32532490299335,2.70620962443614,13.0594409919332,NA,1.99589329268293,1.71585302236173,3.7876977322109,4.9016446626796,19.5960432372506,2.02912405861517,NA,NA,8.75738206762749,0.271742713570687,3.20730446230599,9.89208069284791,NA,1.33777972537162,6.42536006525234,0.627585698447894,0.256089223877409,4.8420627971577,2.23556958110138,1.97089412081818,6.01981113616573,10.5554486151675,NA,NA,9.04962304724964,6.86288442350333,2.52238127044974,NA,3.24704100605696,1.26528060709645,28.4794198579739,5.73152245011086,0.426929046563193,13.5432112543503,2.85455601105962,6.38116568857026,1.8885796644261,7.49260476718403,0.69802899113082,3.13789336943787,12.4556549334812,17.88,NA,5.12048025221729,8.88518167673226,1.75,9.3783620901151,12.1407149259091,1.93185393569845,7.82962904058995,2.10983523541044,0.106129444359065,3.73456183481153,8.69867932372506,6.095,17.4507247782705,6.14244165742794,1.37477450718706,8.6773328713969,2.60452219274678,4.31465167682927
"X__18",1.70826844992846,8.02396895371486,13.5036820153026,4.50565768030274,0.425312819379609,7.0814584426705,30.6331558158164,2.80706460790542,4.28768486037069,0.502887700032815,0.418409387855867,19.5962881529155,11.0090315802336,5.18349998618899,3.79052259338687,1.17173681739082,5.75767229235146,2.54921871115653,14.1522840648565,2.76187512084634,NA,3.75295239356457,14.8803148201805,0.54692483156703,9.8494459464241,9.81940971742673,NA,3.17851208063323,NA,4.26907742452283,2.9571198093346,12.8527495704831,NA,1.96707178963069,1.68888596493492,3.64699225661328,4.77653152541281,19.6600850758224,2.02557622370656,NA,NA,8.66574869485954,0.270713975975648,3.21908640167942,9.73856530278493,NA,1.33376632402906,6.02535400641876,0.589058254840759,0.256158930070253,4.95595630935116,2.24468218673078,1.96088959134768,6.14574805384732,10.5059118586498,NA,NA,8.99946373657081,6.90601690467641,2.40599795856342,NA,3.04477974183051,1.25015873829572,28.4963155444985,5.69387536944452,0.433287434742977,13.3777510575499,2.83264110921106,6.23430453144408,1.8888749500328,7.41639228793194,0.698576305831008,3.04843431734127,12.4403999668536,18.215,NA,5.00540024307378,8.63806656672458,1.83,9.15088184107409,12.4909612186183,1.81023768748446,7.35148904742247,2.05851095016859,0.102317099656301,3.79060050272077,8.12347485015054,6.12,17.1082081595448,6.09792254785515,1.38342558940027,8.8252410021269,2.65369016592327,4.26376101428058
"X__19",1.77180137373769,8.21538414724913,14.4571679722955,4.79430662030637,0.413668049097231,7.14372900171756,31.2584548894754,3.19532050744977,4.33025592420371,0.86908761651122,0.428413689480611,19.9197075949897,11.7834399956669,5.38829151131778,3.91090359880259,1.15720985016687,5.63755302808149,2.77104558529876,13.9586449387681,2.85059713320207,NA,3.8256718555898,15.28981758099,0.537091873594485,10.1453072724624,9.89621255917222,NA,3.23832898818767,NA,4.26396296761761,3.36831087177799,13.2606165935598,NA,1.92779917752363,1.70518593978435,3.52962393721627,5.00057716533088,19.8666732297209,2.152592897639,NA,NA,8.77718745199894,0.284266682755752,3.2642651822993,9.96842147929496,NA,1.37454735621348,6.31334486165423,0.631108946699622,0.337947366495412,4.68982976927653,2.26174678197765,2.08803362362392,6.20253914049546,10.5471491649435,NA,NA,9.20749122496061,7.14372900171756,2.60661294008479,NA,3.35055973949552,1.49446821322804,28.6133845897868,5.77544237778057,0.442836949995113,14.5105017059495,2.81021476885447,6.51097855125445,1.94155735668776,7.68998296398699,0.731874240710485,3.01368084957939,12.5903583148311,18.98,NA,5.11251281191962,8.71567457821638,1.93,8.72425601636713,12.5332868145749,1.85089934788376,7.73232298884028,2.18318148473117,0.093561795905294,3.82483842319132,8.23093348972952,6.375,17.1088862357393,6.18380699035091,1.44384233464954,8.97341460349378,2.61137196583756,4.38594200773603
"X__20",1.70256352661038,8.27181020405425,14.4459550879575,4.81352961140336,0.42661717291702,7.23907630522088,30.3944612251824,3.14730782284066,4.33593302788619,0.89226997814356,0.443050326530281,20.2522416426268,12.0565481485109,5.46016318796312,3.83272976546977,1.16447706318231,5.73652525595339,2.70727501555518,14.2420374455569,2.84948073986085,NA,3.91383774478817,15.6212850577174,0.552052473981854,10.5429199000769,9.92220317891283,NA,3.41080374029345,NA,4.50228689405509,3.36294200066262,13.3859383251598,NA,2.02844391651111,1.77704140946402,3.81170170253197,4.96861836939307,20.3059041801007,2.16765809137455,NA,NA,8.9348124893942,0.287633715207238,3.37269048023078,10.3152250287607,NA,1.41310707020261,6.16449111009549,0.653609706431359,0.351915033771929,4.85659886883591,2.29360506648359,2.02548245278805,6.372857837728,10.9427447980755,NA,NA,9.30050132938593,7.14248373776797,2.63748729466144,NA,3.32899240518412,1.63731470262119,29.2774882900809,5.800920300922,0.458814695401324,14.5316483218191,2.85919827001129,6.33562632768256,1.97314259268249,8.03864811358108,0.712638497652582,3.00331367795083,12.2994535890039,19.09,NA,5.22941427682561,8.89248697863228,1.795,9.22590971915172,12.5975447882606,1.86209005034221,7.85343364694685,2.26098571036936,0.1049976367558,3.85726319361955,8.37672209966627,6.31,17.3008020815657,6.08533174953334,1.45771668961957,8.71479608575146,2.70188402445127,4.4674062446971
"X__21",1.69272354076356,8.55378476166954,15.3631537062301,4.93351978171896,0.421945770804911,7.3137266939518,30.9426898590268,3.60276773533424,4.36010629831742,1.0693709442508,0.462691566463228,20.5779706684857,12.7115408334488,5.45554243406094,4.20206765939419,1.17712050932242,6.05870850386539,2.85895307526148,14.508443042292,2.88600088108231,NA,3.88494639358438,16.1684061634742,0.559975055181932,10.870397789604,10.1807941109595,NA,3.55762444967474,NA,4.68197518758527,3.62897143018002,13.3926291166908,NA,2.10972885402456,1.77055268129486,3.88432679186128,5.49662467553661,20.5455133015007,2.25876133954922,NA,NA,9.25034959072306,0.292371304806984,3.562196026603,11.2589191228423,NA,1.50899808643088,6.37106682282371,0.72812693269668,0.533454394510838,5.08265554068895,2.42708226142533,2.06511957866985,6.41940719911871,11.67420977528,NA,NA,9.35938070169374,7.39487011141428,2.778802448388,NA,3.81493989610377,2.23925185950546,28.9004391460829,5.92887903592542,0.470631821282401,14.4344181745566,3.06990324831846,6.77092272553718,2.00097059415674,8.33613375397908,0.722717371532515,3.06469926812452,12.3662568212824,19.16,NA,5.42038028649386,9.32451770363802,1.83,9.44144487902566,12.7946938707401,2.07456670645748,8.71543933095888,2.45837422124542,0.107580165875509,3.91544037062301,8.41727717144157,6.845,17.3430530923147,6.10198499317872,1.47164991398106,9.0231480218281,2.79158548196047,4.7550042633015
"X__22",1.44332974879291,8.52999003857139,14.7787911899313,4.93086255720824,0.441487414187643,7.33972826086956,29.5796567505721,3.42428675629291,4.42315203089245,1.02261424901224,0.453988832241206,20.9044290617849,12.5165235513774,5.50755549199085,4.05584817184239,1.17104536613272,6.18634239130435,2.80344508009153,13.9841138443936,2.83931593249428,NA,3.98675211513355,15.4719837050746,0.560649870101894,11.0324299969347,10.3308054919908,NA,3.33454794843471,NA,4.66045151601831,3.66925555719715,13.2218342249571,NA,2.00324914187643,1.79561382841915,3.87415181260653,5.31886496318307,20.5181275743707,2.08759000806229,NA,NA,9.22156836384439,0.283474188514232,3.62847468535469,11.1875127278362,NA,1.49359010644325,6.33449105964432,0.669957151029748,0.480023437117014,4.95888554589216,2.41866194697617,2.01962181300343,6.42429073814264,11.5715080003262,NA,NA,8.99511161712247,7.37835840961098,2.65922287826748,NA,3.79323457374929,2.25221029630435,29.1916677437403,5.87178260869565,0.469080377574371,14.1326876038902,3.06951159790518,6.53018069761699,2.02474078607432,8.27788901601831,0.746113729977116,2.86593019727689,12.4057963386728,19.72,NA,5.31164545194508,9.44219401168507,1.78,9.41032103743601,12.6304769987454,1.97013758581236,8.54699553141151,2.44888053146465,0.107978343294263,3.98883878718535,8.49311413043478,6.605,17.4939387871854,6.09804490846682,1.45871718917838,8.84078546910755,2.86117098318311,4.57215403318078
"X__23",1.60060166801664,8.63587263680536,14.3668260068745,4.76624559469768,0.45392815187597,7.5238591173442,30.3110523415179,3.54063958463257,4.56481497730272,1.11223121943093,0.468466982221955,21.5615872141086,11.911096264248,5.61168677756668,4.25476363711078,1.19042657829473,6.43443155284187,2.87109556061551,14.4008706182651,2.92783657960001,NA,4.14742664412147,16.0139652254294,0.589177650645779,11.2748634018334,10.7127043842729,NA,3.32562947130327,NA,4.9052610912097,3.99225417384275,13.6447638858403,NA,2.07672129483256,1.82436401927076,3.95195735586189,5.37232600323839,21.4821497875303,2.11553281800291,NA,NA,9.68569194065351,0.278789976985721,3.77895186436745,11.4909695568122,NA,1.56035673738261,7.08872566326274,0.699049353888994,0.502977448182005,5.03067590732368,2.47609872962734,1.98967151584372,6.63604418264766,12.0304599859245,NA,NA,9.16373675378981,7.55222962683645,2.74365935489225,NA,3.75650997996251,2.42594592526867,29.6704198526091,5.88971777059071,0.482298661368218,14.1184436034471,3.14889434297124,6.63360510896136,2.05568866293312,8.63598308944033,0.751818501544575,3.11228874701195,12.3808903424171,19.395,NA,5.65707959275428,9.5193253040776,1.78,9.49906032250208,13.2979774453605,2.15615872141086,9.11563064266379,2.54101430011705,0.114661116071133,4.06492660004931,8.98210330524576,6.585,17.3627518092559,6.13937825412249,1.47536587149709,9.31120121535583,2.9664482586659,4.43147358268916
"X__24",1.47021692101666,8.19166372037336,13.7770500228415,4.52198335427136,0.433310444266788,7.23295126199178,29.9317522270443,3.41648619518045,4.44698731584057,0.973987388147528,0.460305133151535,21.0100012848333,11.4443912483502,5.38582661175194,3.89177653580213,1.15327241320238,6.2218935587026,2.80818499457515,13.7659394986295,2.84984946037003,NA,3.85058384119765,15.3672419272563,0.57327704135588,10.8663894705613,10.1661296539516,NA,3.2341975576209,NA,4.7941911974646,3.55581441914633,13.4740065862766,NA,2.02489303763134,1.74871972125356,3.7217890001527,5.10247237957458,20.5655803163545,1.97619445973771,NA,NA,9.00507987380082,0.263025442408409,3.62480852415487,10.7536233684189,NA,1.4958267715426,6.44200854282297,0.648854613978986,0.478869563864931,4.66177600323792,2.37701327655512,1.8656146513071,6.38175452000862,11.2280942803147,NA,NA,8.97180918648206,7.35516702832344,2.64898410939035,NA,3.48759998035294,2.20239912776725,29.0164169340087,5.72747523126999,0.452753861637734,14.7405882807286,2.98311890910514,6.27275571641903,1.96595759944223,7.96624585998173,0.722739599988579,2.81344519463407,12.0215871973504,19.24,NA,5.42471344649383,9.0968807578706,1.79,9.23881474465709,12.8015623850538,1.97767330973047,8.45606143373777,2.27269524334319,0.108695827693905,3.85979611123801,8.44955366320238,6.41,16.6991178905893,5.98857255025126,1.42720313535342,8.74953781692554,2.78632192456368,4.32477154950891
"X__25",1.46477495869303,8.12423788544952,14.2355342291392,4.69617292477255,0.438272487958691,7.46727555433415,30.7012651691569,3.69202962957606,4.468715051275,0.946022325118793,0.459682934886514,21.236798530454,11.4387827894574,5.40628531032587,3.91639458638732,1.17279498676541,6.26896090371292,2.79884139462227,14.0358151207024,2.91257033137105,NA,3.98123721845272,15.3205613960043,0.570724181070017,10.8421403115267,10.49634869896,NA,3.1972013622703,NA,4.90143978622156,3.63358957660044,13.6362982089522,NA,2.02492984942939,1.81578295774996,3.73822465250048,5.09557532535285,20.8040737955075,2.02744462079395,NA,NA,9.02064639773204,0.252757836714287,3.6282304699365,11.4081177689348,NA,1.48064357388085,6.50366505425109,0.642429798805271,0.480933282516622,4.31819546921836,2.45240290521131,1.92678836774578,6.51831341779675,11.3328414200052,NA,NA,9.05093793714195,7.33967723505504,2.74062868974121,NA,3.67836788834546,2.22098508863098,29.8230863799774,5.81959290972996,0.4632373765133,15.3531201970291,2.99299673453842,6.51051407533896,2.05985594571182,7.75575871096518,0.736741600011571,2.83345276486803,12.3049161809162,19.365,NA,5.49782323502611,9.17695161490222,1.73,9.17067923669361,12.9909825855328,2.06653799702041,8.66846490624702,2.41094471813309,0.108548902642379,4.00325857355685,8.58237390977335,5.995,17.1314613014739,6.15800584347021,1.52537124777794,8.97071662062282,2.80665861439237,4.3660816205505
"X__26",1.66043689984302,8.41830332782884,15.7903759355044,5.37233189817089,0.461772762735863,7.55730545843327,29.5309313144739,4.1672176149334,4.499468749097,1.00813990114422,0.491698463495098,20.8811390759095,12.702253879538,5.62855946773774,4.2460546708715,1.16344210708816,6.46481867830208,3.06909945964689,14.5965244025775,2.9818131447395,NA,4.11319801128437,16.1739008761057,0.597374359048931,11.4325892855883,10.6996127950993,NA,3.31162579101488,NA,5.06260626462854,3.97895723736324,14.0805883978328,NA,2.06108330684544,1.81062631518476,3.9439885827124,5.34414013039385,20.5995703181437,2.18060913846695,NA,NA,9.55081226341492,0.266629173085987,3.73641741555177,12.2591886586755,NA,1.55194695784067,6.94861645342879,0.710679544600803,0.523956827858729,4.67636780698457,2.62766659723376,1.92889132522553,6.53017356749352,11.8079928112966,NA,NA,9.22104832583157,7.62488196029705,3.00355067074337,NA,4.01887902221704,2.27635032587858,30.5478199804014,6.11004204351721,0.50119238882307,17.3151219367434,3.17695535489393,6.7736143183944,1.98838706757137,8.7398942410495,0.74615720807929,2.90033126588585,12.5241783454214,19.5,NA,5.7777909093536,9.50279613479224,1.72,9.54615195604772,13.2972398762898,2.13992255901985,9.01600589151974,2.51040399141014,0.113797702593277,4.11991406362875,9.01020024850464,5.995,16.7026587106655,6.33529704972982,1.546105493254,9.0327257491259,2.8625562004131,4.50228443667466
"X__27",1.66444211202531,8.74534024668862,16.0087410287518,5.48299380234751,0.46311000833175,7.59271717363659,30.0506938739713,4.41669730168243,4.46815396927485,1.0562864635961,0.531472191509032,21.1544077879935,13.0589115887584,5.73455973279932,4.08116504713128,1.17549898411121,6.62647530440121,3.20174820575037,15.0710861970678,3.06453042550393,NA,4.34953091404579,16.242989470938,0.621159267756285,11.7057822011133,10.7715957493459,NA,3.36502042714428,NA,5.1656776855276,4.00286536972886,14.3971700566435,NA,2.15546263137123,1.83553591603705,4.01372341906039,5.37596075487671,20.8227981523979,2.20947738694347,NA,NA,9.66241869235379,0.283471542317832,3.80207599432856,12.6366803132689,NA,1.58356874987555,6.68701292122864,0.682658456726061,0.562135773241009,4.66617841379007,2.75691734162097,1.91459740081563,6.7228078740056,12.029584576174,NA,NA,9.03703269594746,7.68419569380089,3.04225611634615,NA,3.99515275447181,2.44446111488167,29.4833422394723,6.18623492611054,0.508849268413898,17.3529383877322,3.1609809232704,6.86187098849692,2.02677073599434,8.90772090099835,0.763273902620847,2.80231627824678,12.5668617075702,19.58,NA,5.94610381067926,9.66477201158946,1.68,9.77228032109809,13.4443214203276,2.16403874263663,8.98598009794351,2.45554459476475,0.124705769059565,4.17713792700218,9.45087461447386,5.875,15.9630017686697,6.43780085656235,1.55195969510016,9.31365683422741,2.90352839714602,4.55677378568401
"X__28",1.7854891329679,8.85578684993208,17.0205079703388,5.70879512455042,0.489325296390036,7.60028062697038,29.5769956929088,4.57848230540385,4.42968163047822,1.10809093551015,0.547298786354786,21.0495723990942,13.5805551947287,5.84901114515341,4.31047534375516,1.22474401669553,6.82193863505173,3.31653811997691,15.9102260112784,3.10478331335198,NA,4.33253614722712,17.1768106760107,0.641953721342562,11.9344325496307,10.6564175658275,NA,3.47775343286466,NA,5.18799276231073,4.07784594701073,14.1970883048799,NA,2.19767150659385,1.85664706204845,3.96710470684219,5.48106235326851,20.3513538475201,2.33627994566743,NA,NA,9.80367523644598,0.30164831273485,3.86595599662537,13.268047170817,NA,1.64850680628143,7.05143056472361,0.686772345810577,0.587306689420691,4.8158014743213,2.91372908584621,1.89733957278806,6.82246799868369,12.5570458698154,NA,NA,9.62799362382464,7.6746809644332,3.26571652231993,NA,4.02185485291595,2.66934125951778,30.1392137927854,6.10082767195062,0.540833222325829,18.5049152083762,3.19282931045372,6.78741994605213,2.04252867728751,8.64760845433151,0.777197371342303,2.85914664801117,12.7625194263132,19.96,NA,5.90624217397096,9.71924031943786,1.65,9.75331184163445,13.6036274200932,2.24917943252964,9.00017936228865,2.47840103667926,0.134008670224987,4.27172399094179,10.0154300430709,6.055,15.8987798055149,6.44421384485591,1.58792603527453,9.48890457794947,2.9036579774178,4.6729135029528
"X__29",1.83909903213775,8.89905709079488,17.2103000581335,5.6575137508012,0.515621506402135,7.67130218969398,29.6425074902738,4.63199986584584,4.30257501453337,1.22992097624339,0.607426577590684,21.6561032688897,14.0327386749191,5.8608977894376,4.75648316928317,1.24436656878382,6.73745435032123,3.22836354286225,15.9613501870705,3.13669749727965,NA,4.34014720043145,17.0521972637978,0.662826463066834,12.0259848685454,10.5186787306035,NA,3.43649314095132,NA,5.1590796279458,4.14183589539971,13.9352497664935,NA,2.25727637247157,1.85308649932388,3.86994055052891,5.5467433325771,20.452986420618,2.3387394523782,NA,NA,9.62493478617318,0.317320068303534,3.78695350813123,13.8299726104456,NA,1.64457911214036,7.46369995579529,0.733328364660814,0.562728188941868,5.0029403150357,2.89515051401348,1.90207773328961,6.85550062082481,12.632187724193,NA,NA,9.68096557551422,7.52807399347117,3.39387645003024,NA,4.25639476935509,2.76122310797621,30.2941351116237,5.9525638350202,0.564319093117892,18.1741648607927,3.08127133449404,6.94713794314994,2.01717204730565,9.14368804686452,0.806088288342004,3.04903280408794,13.0853280069164,19.995,NA,5.85516866158868,9.71263920286866,1.75,9.99919275314142,13.8089593987375,2.25441180854711,9.39315557302019,2.53354919932853,0.147013421550989,4.19601323654359,10.2494097217047,6.01,16.0873909997466,6.55985138700493,1.57926073687847,9.69368432036013,2.85969846931078,4.63772899369476
"X__30",1.79377202321008,8.57237711987832,15.8769238695072,5.33356620421432,0.500725097231091,7.4321107128345,29.4021276194346,4.41088175538399,4.27304170052824,1.17870458792401,0.541366556677978,20.7041388518024,13.1004240825592,5.65988143611772,4.55908759615763,1.18936275904104,6.38002539618042,2.99309833401056,15.5393563882278,3.20407800981018,NA,4.12733400652053,16.2901935108324,0.618454275537128,11.6352427842915,10.0370064433738,NA,3.35540912187856,NA,4.90879379027109,3.93058171661151,13.8733115226342,NA,2.18293637894004,1.90642584542678,3.74438428211873,5.26806675932649,19.6914364079642,2.25294508748773,NA,NA,9.1987138648633,0.304075943706998,3.64854186016137,12.8677502899329,NA,1.54160185024218,7.13072749111741,0.674009737621176,0.521818726596324,4.82489097646587,2.76604306688816,1.81674261263569,6.66116704040633,11.8881973045627,NA,NA,9.48167330395594,7.2689530968828,3.06434545974601,NA,3.98162601207777,2.60224159496546,28.836650575494,5.75552555581355,0.548547157079004,17.6893901997945,2.85659396072991,6.49760578166084,1.98315663193103,8.5910923985604,0.776967819411389,2.97489717021989,12.7600507923608,19.275,NA,5.72176880768561,9.35067300031266,1.69,9.81941871293639,13.6268936469517,2.202627815348,8.72901417216835,2.35328005111466,0.135347145483044,4.07894039879259,9.75570020897428,5.83,15.8206626226273,6.39690377024438,1.50857105188616,9.23809673767922,2.77026117160779,4.39962950600801
